id,timestamp,klimaCirculatingSupply,sKlimaCirculatingSupply,totalSupply,totalKlimaUnstaked,klimaPrice,marketCap,klimaIndex,treasuryBalanceKLIMA,treasuryBalanceUSDC,treasuryCarbon,treasuryCarbonCustodied,treasuryMarketValue,treasuryUSDCInLP,totalValueLocked,totalKlimaInLP,runwayCurrent,datetime
1634688000,1634696787,272607.3594,256749.0591,274513.4083,12010.83987,2230.306609,607997995.4,0,0,0,3689938.512,733119.9843,41377933.45,7224182.65,572629123.5,5753.509269,63.45054309,2021-10-20 02:26:27+00:00
1634774400,1634774606,279516.4494,266037.4633,282226.5851,10574.88849,2375.756546,664063034.4,0,0,0,4273522.242,754119.1684,41040436.6,6688115.677,632040244.9,5614.233353,63.09969783,2021-10-21 00:03:26+00:00
1634860800,1634860915,285547.3198,272746.5153,288940.5645,10647.73353,3190.57406,911059871.4,0,0,0,5002541.747,997607.3629,51777905.63,7123485.505,870217956.7,5546.315633,79.35394815,2021-10-22 00:01:55+00:00
1634947200,1634947663,291741.1871,278883.2394,295439.8307,10676.89301,3175.718508,926487887.6,0,0,0,5326345.121,1044426.663,54204410.48,8065372.349,885654665,5879.698308,80.64226638,2021-10-23 00:07:43+00:00
1635033600,1635034198,308964.1852,296102.784,312554.0702,9970.52874,2998.893484,926550682,0,0,0,5594113.653,1289957.485,57387255.62,8417910.527,887980709.7,6480.757403,88.90803118,2021-10-24 00:09:58+00:00
1635120000,1635120569,315662.38,302627.0476,319331.4278,9843.840501,3519.298894,1110910265,0,0,0,5931916.498,1400393.721,69467774.25,9341596.518,1065035034,6860.539674,93.64017917,2021-10-25 00:09:29+00:00
1635206400,1635206792,321912.1731,308795.771,325998.4349,10130.4311,3424.310175,1102327130,0,0,0,6318213.415,1422477.126,70101738.12,9635134.075,1057412501,7072.23276,92.78320745,2021-10-26 00:06:32+00:00
1635292800,1635292886,328102.1121,314033.8213,332336.7864,10676.95475,3319.963598,1089287069,0,0,0,6455996.722,1485930.454,73606718.86,9994976.231,1042580855,7626.01038,94.81592267,2021-10-27 00:01:26+00:00
1635379200,1635379301,336892.0168,322488.2574,341301.3889,10674.92288,2878.345601,969691654.5,0,0,0,6863049.032,1581466.052,70118562.94,10318779.17,928232657.2,8138.208584,96.52951736,2021-10-28 00:01:41+00:00
1635465600,1635468622,343553.0081,325458.658,348334.0338,13152.75701,1913.885796,657521222.2,0,0,0,6769806.11,1602468.817,58678105.87,9919764.882,622890702.6,9722.618805,94.75602552,2021-10-29 00:50:22+00:00
1635552000,1635555030,351347.6105,334585.4288,357050.9173,12042.51016,2085.662992,732792708.6,0,0,0,6994623.324,1633338.337,66879099.49,10480420.19,697832446.4,10422.97835,92.0765582,2021-10-30 00:50:30+00:00
1635638400,1635638417,360013.8012,341683.802,365778.0245,12386.7467,1682.291972,605648327.5,0,0,0,7005302.79,1655789.636,61724990.32,10225126.88,574811916.9,11707.47587,88.80311145,2021-10-31 00:00:17+00:00
1635724800,1635724802,367685.7632,349373.6492,374163.7598,12632.6676,1863.160459,685057575.4,0,0,0,7296059.305,1727900.336,70453006.12,11167291.13,650939168.7,12157.44302,88.58548962,2021-11-01 00:00:02+00:00
1635811200,1635811797,376401.0555,358511.9666,383401.7204,12427.42177,1988.296235,748396801.4,0,0,0,7712667.645,1772577.466,75720437.11,11490943.74,712827993.3,12462.33204,89.37049932,2021-11-02 00:09:57+00:00
1635897600,1635898062,386292.883,368294.916,393658.5494,12556.54414,2445.067997,944512365.7,0,0,0,8098359.339,1835088.97,92698945.76,12995636.96,900506112.5,12807.08929,91.77641824,2021-11-03 00:07:42+00:00
1635984000,1635984208,395526.0355,375597.0195,402961.8271,13661.64898,2427.267563,960047516.3,0,0,0,8255708.771,1902060.875,98889695.94,13880287.71,911674462.1,13703.15861,91.78517952,2021-11-04 00:03:28+00:00
1636070400,1636070445,403896.5542,383250.6961,411358.4493,13664.11093,2232.33257,901631433.1,0,0,0,8563371.884,1942836.185,96290143.37,13816751.23,855543011.6,14443.64226,91.55993059,2021-11-05 00:00:45+00:00
1636156800,1636156906,415030.1623,393594.5899,422787.674,13623.90614,2032.779771,843664918.3,0,0,0,8735693.196,2038839.062,95565112.86,13882923.91,800091120.4,15569.17794,91.47435276,2021-11-06 00:01:46+00:00
1636243200,1636244037,423914.3684,401642.134,431948.6712,14061.65065,2152.914367,912651334.3,0,0,0,8918480.278,2062563.698,104468085.6,14715018.69,864701120.8,16244.88658,89.67518598,2021-11-07 00:13:57+00:00
1636329600,1636329728,435292.0679,412703.2343,443618.3125,13662.55592,2072.694307,902227391.1,0,0,0,9067428.806,2109281.89,107180416.8,15163580.16,855407644.2,17252.52235,89.86462058,2021-11-08 00:02:08+00:00
1636416000,1636416026,444685.8589,420134.2895,453322.066,14793.91071,1949.083703,866729960.6,0,0,0,9180240.473,2184765.836,108299733.5,15668855.39,818876896.7,18393.86578,90.07780781,2021-11-09 00:00:26+00:00
1636502400,1636503324,454097.0428,429485.909,462649.9487,13820.47292,1885.512166,856205498.6,0,0,0,9325121.167,2209459.545,110329403.6,15804022.04,809800906.3,19343.56682,89.58982956,2021-11-10 00:15:24+00:00
1636588800,1636588992,466023.3482,439628.9054,474882.67,14408.2279,1713.187219,798385244,0,0,0,9362429.812,2251982.093,109072193.9,16091773.55,753166621.8,20845.53669,90.74449118,2021-11-11 00:03:12+00:00
1636675200,1636676295,475171.0704,447337.2216,484373.9663,15143.96371,1615.258293,767524012.2,0,0,0,9523775.507,2318794.076,108869894.5,16270335.06,722565157,21892.78095,92.48263612,2021-11-12 00:18:15+00:00
1636761600,1636761639,484259.0738,455798.0388,494043.8481,15205.48633,1588.43635,769214715.8,0,0,0,9643880.896,2398678.905,112640956,16676492.65,724006173.1,23040.32299,94.4878942,2021-11-13 00:00:39+00:00
1636848000,1636848597,497025.0846,467300.7975,507319.0525,15932.08468,1583.504264,787041340.6,0,0,0,9845107.072,2426642.788,116783334.6,17109229.78,739972805.2,24086.17036,93.06923654,2021-11-14 00:09:57+00:00
1636934400,1636934552,507229.6297,474742.0935,518049.2199,17451.14896,1421.643907,721099912.6,0,0,0,9930712.026,2500307.369,114299628,17156307.57,674914204.7,25855.97746,91.21056885,2021-11-15 00:02:32+00:00
1637020800,1637021726,520068.3095,482154.655,530921.5341,20819.7772,1257.374458,653920609,0,0,0,9893117.719,2573336.264,111201551.8,17049771.26,606248948.2,27947.10194,92.01141,2021-11-16 00:15:26+00:00
1637107200,1637108784,533869.4939,495754.7845,544915.0881,20185.8862,1221.526193,652135570.5,0,0,0,10089797.42,2639087.027,112370087.2,17221169.31,605577454.6,28974.41742,90.49626794,2021-11-17 00:26:24+00:00
1637193600,1637194317,545273.9948,505696.8603,556515.9145,20559.804,1208.583184,659008980.8,1.691057118,0,0,10225845.04,2687303.443,115807861.8,17708634.81,611176721.6,30259.25017,91.37372641,2021-11-18 00:11:57+00:00
1637280000,1637281441,561775.6864,525761.0616,574321.9583,19080.52048,1526.12933,857342352,1.728071377,0,0,10905917.46,2803711.793,137393965,18631667.66,802379376.8,29480.37626,91.01871314,2021-11-19 00:24:01+00:00
1637366400,1637366694,573462.0478,536642.7765,586603.5848,19499.99188,1615.617045,926495059.1,1.756335185,0,0,11139756.12,2883155.575,148874860.1,19609585.02,867009216.7,30460.81641,92.37094709,2021-11-20 00:04:54+00:00
1637452800,1637453655,585127.2084,546484.1735,597187.3441,18993.57572,1501.69865,878684738.9,1.785068439,0,0,11152095.53,2945358.736,145706939.8,19536327.33,820654545.6,31709.59484,92.67740201,2021-11-21 00:14:15+00:00
1637539200,1637539560,601075.9268,560992.7225,612810.4833,18527.77173,1452.719952,873194991.3,1.824060014,0,0,11145292.21,3017637.729,149058636.7,20100336.73,814965320.7,33289.98908,92.45026586,2021-11-22 00:06:00+00:00
1637625600,1637626213,613015.5073,572420.0777,625115.7272,18229.89282,1469.630165,900906080.9,1.853882091,0,0,11326089.56,3078349.246,154762942.1,20713194.99,841245813.1,34465.75671,94.39105923,2021-11-23 00:10:13+00:00
1637712000,1637712163,625473.8842,583298.0656,637921.9488,18973.52862,1453.033358,908834418.6,1.884199476,0,0,11445673.94,3163302.176,159429469.3,21150287.84,847551547.2,35650.35458,94.52784486,2021-11-24 00:02:43+00:00
1637798400,1637798656,638099.6828,594435.0548,651033.8101,19344.41775,1471.936978,939242518.9,1.915067068,0,0,11447082.27,3221212.163,168605042.6,22129524.13,874970938.3,37254.33759,94.85829275,2021-11-25 00:04:16+00:00
1637884800,1637885656,653571.2851,607451.7036,666446.2025,19917.29521,1295.383375,846625377.3,1.957103834,0,0,11508462.72,3265510.475,158808369.7,21325702.78,786882838.2,39077.20374,93.18035542,2021-11-26 00:14:16+00:00
1637971200,1637972177,665671.4225,618718.6551,679425.1849,20208.77001,1332.033136,886696392.8,1.989285812,0,0,11622973.56,3341757.49,167894719.1,22510117.64,824153750.6,40497.75987,92.73548273,2021-11-27 00:16:17+00:00
1638057600,1638059294,678728.3667,628994.5219,691906.0188,20092.6401,1197.355241,812678967.2,2.022032076,0,0,11599742.3,3417295.297,162042757.1,22260834.81,753129887.5,42818.85681,93.47729497,2021-11-28 00:28:14+00:00
1638144000,1638144858,695017.8032,644202.2622,709092.847,20693.23172,1226.700549,852578720.5,2.066579585,0,0,11716252.68,3518659.826,170885831.1,23077612.18,790243268.4,44197.35308,94.3662869,2021-11-29 00:14:18+00:00
1638230400,1638230977,707927.5601,653167.4005,722201.8633,21717.34971,1020.771341,722632165,2.100650483,0,0,11698266.08,3602972.279,156665782.2,22339275.81,666734563.4,47317.11314,95.73135729,2021-11-30 00:09:37+00:00
1638316800,1638319935,720877.0682,662738.892,735454.0948,22680.59735,897.2502266,646807112.8,2.135036219,0,0,11704200.94,3673384.872,148544655.3,21917349.19,594642621,50034.60544,96.61128891,2021-12-01 00:52:15+00:00
1638403200,1638404249,738627.7853,678684.9146,752509.4593,21146.69319,758.6963622,560394213.8,2.181378539,0,0,11750887.3,3725399.421,136513374.4,20848185.3,514915775.8,52677.85156,97.33759121,2021-12-02 00:17:29+00:00
1638489600,1638490708,751702.689,687199.5417,765401.4259,21658.76015,642.6915509,483112967,2.216436482,0,0,11633708.44,3776439.119,127398795.5,20762582.5,441657339.2,56543.12405,97.55510516,2021-12-03 00:18:28+00:00
1638576000,1638580676,764881.9068,700132.1171,778422.0508,21841.74738,687.1513048,525589600.2,2.251697684,0,0,11684887.47,3862792.423,135716712.4,21714988.38,481096697.8,56448.18634,99.95348365,2021-12-04 01:17:56+00:00
1638662400,1638666938,777859.8729,712955.9956,791846.4579,21676.58794,696.5040286,541782535.1,2.287085982,0,0,11711055.19,3957115.808,140602040.3,22464878.8,496576723.2,57213.87428,99.88516863,2021-12-05 01:15:38+00:00
1638748800,1638750712,795065.5503,728059.5018,808710.9374,21784.36688,625.1779564,497057456,2.33463478,0,0,11765708.53,4004417.893,133377984.8,22196024.36,455166751.5,58867.0687,101.58159,2021-12-06 00:31:52+00:00
1638835200,1638835914,808510.9204,740404.0508,823042.5105,22752.58541,596.6437577,482392993.7,2.370462973,0,0,11902862.57,4085877.428,131688736,22352503.2,441757455.1,59885.87427,101.6922939,2021-12-07 00:11:54+00:00
1638921600,1638921775,821705.4487,752163.1023,836722.5896,22852.35573,564.7263435,464038713.5,2.406459997,0,0,11902040.67,4132044.723,130438026,22525652.91,424766318.4,61707.13158,103.8615478,2021-12-08 00:02:55+00:00
1639008000,1639008945,839165.277,766578.7503,853709.9561,22035.66526,457.4794001,383900827.5,2.454745916,0,0,11897723.41,4186664.541,117331424,21287949.49,350693986.8,65095.54053,102.0712271,2021-12-09 00:15:45+00:00
1639094400,1639094990,852861.7116,774570.7863,870956.2695,26807.11715,373.7581822,318764043,2.491226094,0,0,12129841.41,4510876.337,108004820,20617242.75,289502169.1,69578.36599,105.4293077,2021-12-10 00:09:50+00:00
1639180800,1639181833,871160.0546,795523.509,889425.3159,25959.41603,422.1003135,367716932.2,2.540165594,0,0,12310289.51,4662238.276,116862326.3,21435945.49,335790722.6,67942.39094,107.0249501,2021-12-11 00:17:13+00:00
1639267200,1639267267,886020.8951,812468.1611,906225.0801,28189.27327,519.6473295,460418392,2.576801896,0,0,12573589.6,4866172.738,134690904.3,23173785.48,422196910.2,65567.64572,109.495727,2021-12-12 00:01:07+00:00
1639353600,1639353947,900612.0671,825182.6657,919964.949,27623.41858,442.724894,398723382,2.613742078,0,0,12750574.21,4963549.851,122507653.3,22060317.93,365328908.2,67158.86467,112.3429267,2021-12-13 00:05:47+00:00
1639440000,1639440077,919946.1945,841909.7097,938186.2372,26887.62764,413.8759832,380743635.8,2.663138036,0,0,12744348.25,5066532.555,121023913.3,22106291.03,348446208.9,69388.89992,114.507933,2021-12-14 00:01:17+00:00
1639526400,1639526492,934446.7462,854033.8183,952903.0522,27128.90675,373.4579039,348976523.1,2.700329034,0,0,12827235.87,5173805.439,116080314.4,21724939.56,318945679.6,71740.32714,116.2423249,2021-12-15 00:01:32+00:00
1639612800,1639613381,953864.2633,872943.6264,972843.1453,27261.19848,376.5927079,359218325.9,2.750629904,0,0,12928295.38,5309830.871,119243712.6,22159511.36,328744204.2,72638.3204,114.8997399,2021-12-16 00:09:41+00:00
1639699200,1639699410,968235.661,881231.8022,987128.8436,28456.46424,309.9853789,300138898.2,2.789002723,0,0,12901043.86,5383641.426,109630175.9,21380769.21,273168974.1,77440.57713,114.9187845,2021-12-17 00:03:30+00:00
1639785600,1639786874,983447.7007,893300.6583,1002820.378,30106.00762,299.0015659,294052402.5,2.828080639,0,0,12903592.37,5465944.823,110247396.7,21619830.1,267098295.7,79413.71253,115.2292466,2021-12-18 00:21:14+00:00
1639872000,1639872290,1003632.543,913423.0325,1023593.081,29773.51528,311.2828593,312413607.7,2.881004378,0,0,12908062.86,5587336.31,116150758.5,22379504.27,284332933.3,80396.53348,114.0558417,2021-12-19 00:04:50+00:00
1639958400,1639959301,1019329.037,924128.3516,1039228.032,30814.9777,274.2073061,279507469.2,2.921390309,0,0,12896454.92,5657778.138,111108282.8,22025295.84,253402745.8,84284.70234,114.1186381,2021-12-20 00:15:01+00:00
1640044800,1640045007,1039802.539,945559.2913,1061157.774,31364.62728,281.9792495,293202739.4,2.97616014,0,0,13046398.03,5786992.496,114071226,22368402.87,266628099.3,84233.85583,112.8131546,2021-12-21 00:03:27+00:00
1640131200,1640131347,1056638.232,959686.635,1082118.942,36778.34333,307.8200395,325254422.3,3.017948485,0,0,13070503.89,6087615.987,126805326.9,23801936.35,295410777.9,85653.96393,115.5254769,2021-12-22 00:02:27+00:00
1640217600,1640217858,1079336.288,982959.9218,1105011.348,35860.89565,326.8504308,352781530.6,3.074641534,0,0,13116012.34,6244511.372,134997518.8,24686249.04,321280873.9,86190.53014,116.2275055,2021-12-23 00:04:18+00:00
1640304000,1640304732,1097247.453,1000389.115,1123077.922,36136.43176,338.3465042,371249839.9,3.117780852,0,0,13206467.23,6397927.415,140474347.3,25238741.29,338478160,86552.3748,117.6240577,2021-12-24 00:12:12+00:00
1640390400,1640391197,1115395.275,1017375.355,1141377.218,36654.33667,347.1794188,387242283.1,3.161490588,0,0,13263008.44,6536008.508,146018243.3,25814562.1,353211784.6,87347.52621,118.0873322,2021-12-25 00:13:17+00:00
1640476800,1640477543,1139959.253,1040247.606,1165482.139,36850.23061,361.6632245,412281339.1,3.220635839,0,0,13301912.29,6700359.587,154447809.4,26728899.63,376219303.5,88384.30207,118.6175899,2021-12-26 00:12:23+00:00
1640563200,1640563942,1158280.257,1058971.222,1184715.203,37161.87278,335.0586952,388091871.6,3.265636975,0,0,13629654.63,6863595.839,146019059.6,25766313.15,354817516.1,88582.10767,118.7336594,2021-12-27 00:12:22+00:00
1640649600,1640650340,1182986.378,1083462.895,1209214.964,36381.64128,346.8066148,410267501,3.326477331,0,0,13691617.67,7017712.452,152885757.4,26462174.49,375752098.8,89370.42786,118.3191289,2021-12-28 00:12:20+00:00
1640736000,1640737704,1202146.54,1101736.198,1228742.792,36313.81888,334.3714298,401963457.6,3.372810384,0,0,13817157.94,7175238.103,152215135.4,25936017.73,368389107.8,90692.77558,118.4958724,2021-12-29 00:28:24+00:00
1640822400,1640822701,1221211.842,1118971.407,1247935.835,36010.82823,335.7040635,409965777.6,3.419792737,0,0,13770347.38,7291666.193,158199364.9,26631137.72,375643248.4,92953.59912,118.7238307,2021-12-30 00:05:01+00:00
1640908800,1640908862,1246738.639,1137753.919,1272619.752,36209.35999,287.3666779,358271140.8,3.483564449,0,0,13739244.16,7398573.235,150528620.9,26147786.65,326952564,98656.47264,117.4706273,2021-12-31 00:01:02+00:00
1640995200,1640997365,1266074.889,1151773.766,1291265.481,36805.64294,257.6511815,326205691,3.532294943,0,0,13735551.87,7476471.351,145070200,25732472.48,296755871.5,102686.0724,117.3439076,2022-01-01 00:36:05+00:00
1641081600,1641081672,1291459.84,1173099.459,1316376.801,34960.33034,213.6338792,275899575.5,3.598413516,0,0,13802315.15,7555637.929,133477244.7,24698634.09,250613788.1,108317.0122,116.2196197,2022-01-02 00:01:12+00:00
1641168000,1641170216,1310779.035,1190217.596,1338908.902,40732.63912,227.5654964,298288081.7,3.648891872,0,0,13892799.14,7696960.065,140512495.2,25369041.93,270852458.1,107958.6669,117.9473083,2022-01-03 00:36:56+00:00
1641254400,1641256480,1332348.843,1209516.402,1359883.026,42113.01192,222.6008472,296581981.3,3.700141697,0,0,14032912.13,7803305.054,139182393.6,25200214.49,269239375.8,108253.6124,120.5058427,2022-01-04 00:34:40+00:00
1641340800,1641342782,1352703.064,1227509.394,1381161.966,40643.17551,180.9637492,244790218.1,3.751973203,0,0,14251059.31,7902065.286,124506160.3,23697434.47,222134702.2,113009.3958,126.2086433,2022-01-05 00:33:02+00:00
1641427200,1641446198,1373645.14,1244630.872,1400400.066,37618.57468,159.5897667,219219707.4,3.804706577,0,0,14235360.89,7939979.215,119062601.9,23245003.59,198630350.5,118150.6191,131.4843724,2022-01-06 05:16:38+00:00
1641513600,1641513815,1394858.744,1259435.464,1423212.858,44093.41123,160.6707274,224112969,3.858357865,0,0,14254461.25,8035756.614,122169972.2,23624330.46,202354412.2,119683.9826,131.4481797,2022-01-07 00:03:35+00:00
1641600000,1641600044,1423373.759,1289144.147,1451873.167,41238.01095,156.2849444,222451888.7,3.930975848,0,0,14260273.53,8131189.213,123479046.2,23680450.58,201473821.2,121491.0095,124.398196,2022-01-08 00:00:44+00:00
1641686400,1641686845,1445095.338,1303804.243,1474004.321,42263.84013,137.0531491,198054866.7,3.986449311,0,0,14244232.92,8198361.957,119030484.5,23364352.88,178690477.3,127936.2382,117.5251652,2022-01-09 00:07:25+00:00
1641772800,1641772902,1467563.677,1320007.696,1496263.113,42212.31294,122.6123079,179941369.5,4.04288166,0,0,14286200.82,8264059.034,114521850.1,23104417.23,161849190.1,134043.1037,117.045372,2022-01-10 00:01:42+00:00
1641859200,1641859280,1496895.985,1349977.716,1527276.359,43586.20598,123.4137656,184737570.3,4.119308203,0,0,14402773.26,8355104.624,115195894,23126156.34,166605833.4,133712.4371,117.6286242,2022-01-11 00:01:20+00:00
1641945600,1641945629,1520340.959,1375590.899,1554643.78,47994.46075,149.7719737,227704466,4.177587017,0,0,14314357.28,8484616.69,131703342.2,24989982.24,206024963.9,131058.4203,117.3167861,2022-01-12 00:00:29+00:00
1642032000,1642032421,1548300.254,1400821.297,1580823.114,45919.46536,145.3185561,224996757.4,4.236538938,0,0,14540071.35,8595721.592,128472180.9,24508797.78,203565328.3,134082.3511,117.393085,2022-01-13 00:07:01+00:00
1642118400,1642118486,1579281.213,1429845.562,1613295.859,48075.09715,141.2720669,223108321.1,4.31635131,0,0,14640828.69,8697939.457,127892910,24436595.31,201997237.9,135375.1998,116.1857851,2022-01-14 00:01:26+00:00
1642204800,1642209192,1606029.669,1454278.595,1639391.612,47631.64238,139.299565,223719234.3,4.377185709,0,0,14678505.01,8793247.977,129403164.9,24621309.79,202580375.7,137481.3742,115.8886658,2022-01-15 01:13:12+00:00
1642291200,1642291371,1632529.613,1476780.694,1665906.026,47874.93364,126.7039188,206847899.5,4.438889744,0,0,14803806.92,8889433.173,124487156.8,24319150.71,187113901.2,141250.398,114.6694055,2022-01-16 00:02:51+00:00
1642377600,1642378053,1666556.465,1502579.854,1696922.557,44886.07643,105.1907304,175306291.8,4.522667997,0,0,14792046.01,8925047.552,116859824.3,23467091.87,158057472.4,149456.6259,111.5322836,2022-01-17 00:07:33+00:00
1642464000,1642465840,1692131.218,1500902.417,1719348.915,47416.46657,75.79686934,128258248.9,4.586935589,0,0,14577840.56,8943395.366,108031245.9,22806897.34,113763704.4,171030.0315,108.877893,2022-01-18 00:30:40+00:00
1642550400,1642551001,1724526.511,1535216.68,1754866.567,51102.29038,82.16839313,141701572.3,4.674503807,0,0,14598058.56,9009712.062,113026406.4,23394179.11,126146287.7,168547.5966,107.8656996,2022-01-19 00:10:01+00:00
1642636800,1642638204,1750775.846,1558318.533,1784576.096,58131.57861,87.0620956,152426214.1,4.741341247,0,0,14592905.23,9095791.165,118334078.9,24012365.56,135670477.1,168125.9843,107.0603283,2022-01-20 00:23:24+00:00
1642723200,1642729370,1786647.561,1585853.205,1819821.491,50670.67703,66.44179404,118708069.3,4.832036721,0,0,14661585.95,9134379.028,107142220.1,22640655.82,105366932,183297.6091,106.7206327,2022-01-21 01:42:50+00:00
1642809600,1642830989,1813884.493,1592406.177,1845668.47,50848.58096,51.39866009,93231232.49,4.901735208,0,0,14606943.48,9154704.471,100055274.7,21954595.06,81847543.79,202413.7128,105.6276641,2022-01-22 05:56:29+00:00
1642896000,1642897536,1850870.466,1629159.852,1885587.94,54865.26009,57.71112359,106815814.2,4.99652205,0,0,14569058.79,9207797.229,106965743.3,22756492.95,94020645.54,201562.8283,104.9744613,2022-01-23 00:25:36+00:00
1642982400,1642983348,1882265.171,1663183.244,1920940.179,57253.30383,61.63118523,116006233.4,5.068766191,0,0,14578153.09,9290742.439,111676929,23356137.3,102503954.6,200503.6314,104.3022273,2022-01-24 00:15:48+00:00
1643068800,1643069501,1921854.647,1695870.974,1968692.533,67690.79966,59.26453795,113897827.6,5.166783117,0,0,14656285.54,9417942.564,112066936.2,23423634.06,100505009.7,205130.7589,102.4265299,2022-01-25 00:11:41+00:00
1643155200,1643155384,1955944.922,1723428.121,2005390.371,74935.69348,58.46650957,114357272.5,5.241900811,0,0,14740936.51,9496366.125,111993996.9,23409006.45,100762826.7,207026.5564,101.7350213,2022-01-26 00:03:04+00:00
1643241600,1643241793,1990494.659,1753469.135,2039478.016,69374.73041,51.18138932,101876282.1,5.317860244,0,0,14821422.27,9558426.026,107285459.9,22895844.41,89744986.46,216634.1506,103.6486626,2022-01-27 00:03:13+00:00
1643328000,1643328061,2033360.264,1791098.759,2082758.623,71043.34543,53.77240177,109338665.1,5.416861058,0,0,14702716.09,9619719.785,113869072.5,23755631.96,96311682.07,220616.5192,109.1105163,2022-01-28 00:01:01+00:00
1643414400,1643415789,2066597.53,1821862.626,2119332.82,76730.69555,60.38625433,124794084,5.489004188,0,0,14584993.71,9698275.926,124535407.6,25085432.43,110015459.9,220739.4992,114.2316784,2022-01-29 00:23:09+00:00
1643500800,1643501204,2109853.801,1866929.383,2165255.103,76909.66497,56.42523792,119049002.7,5.581997372,0,0,14861360.16,9789940.861,117786822.2,24235596.72,105341934.6,221416.0552,120.6547832,2022-01-30 00:06:44+00:00
1643587200,1643587746,2142137.336,1896371.557,2198313.336,75021.89812,50.86685931,108963798.5,5.649388565,0,0,15056835.94,9856627.236,111383149.4,23405515.23,96462465.2,226919.8813,126.0346062,2022-01-31 00:09:06+00:00
1643673600,1643673657,2174182.831,1924927.751,2234600.011,79513.84511,50.73204169,110300734,5.714542813,0,0,15108114.61,9940016.561,112806919.6,23609521.38,97655514.9,230158.4147,129.9020799,2022-02-01 00:00:57+00:00
1643760000,1643762375,2223724.557,1969453.961,2276209.427,73133.38503,48.05126731,106852783.1,5.798255168,0,0,15261859.84,10017454.02,109724027.8,23196113.63,94634758.73,233622.0806,132.0411351,2022-02-02 00:39:35+00:00
1643846400,1643846579,2254482.962,1988563.015,2309086.328,74476.58465,44.74930166,100886538.1,5.861079262,0,0,15168787.92,10070742.1,111269248.2,23491114.15,88986806.22,246046.7289,130.8636471,2022-02-03 00:02:59+00:00
1643932800,1643933295,2299743.527,2031286.891,2353190.063,73319.84649,43.66884216,100427137.1,5.94593259,0,0,15297850.13,10147003.16,109936545.6,23299844.4,88703946.64,248583.3248,129.8409291,2022-02-04 00:08:15+00:00
1644019200,1644023254,2333757.474,2066315.543,2390351.773,78184.91658,46.46749371,108443860.7,6.010210039,0,0,15362128.85,10234964.66,113352943.3,23685931.72,96016504.51,245851.3133,131.232285,2022-02-05 01:07:34+00:00
1644105600,1644106089,2367695.271,2093699.92,2424206.922,77737.6394,43.08150326,102003871.5,6.075207246,0,0,15472758.86,10296827.72,110106381.2,23269233.36,90199739.93,252769.3621,132.032574,2022-02-06 00:08:09+00:00
1644192000,1644192078,2411281.596,2127544.105,2468032.922,80362.13581,41.27639419,99529009.66,6.163088269,0,0,15478305.94,10361811.46,110591665,23378493.34,87817349.14,260126.6811,131.0829184,2022-02-07 00:01:18+00:00
1644278400,1644279233,2445074.771,2150026.397,2501046.495,76689.21337,36.94469948,90332552.62,6.229961658,0,0,15481659.33,10402709.97,108316482.4,23166725.63,79432079.11,274330.885,130.5667953,2022-02-08 00:13:53+00:00
1644364800,1644366345,2489804.743,2188703.368,2546107.461,76327.46424,35.86206413,89289537.39,6.320422096,0,0,15480682.15,10462436.15,109255213.2,23306451.34,78491420.57,281076.6282,126.00727,2022-02-09 00:25:45+00:00
1644451200,1644463925,2524527.949,2210610.956,2583297.423,80564.86423,30.75624791,77645007.46,6.389548269,0,0,15686408.37,10506603.41,101406909.8,22238109.61,67990098.6,292121.6027,124.7142831,2022-02-10 03:32:05+00:00
1644537600,1644538683,2558395.754,2235491.297,2620147.333,84274.90705,28.78881165,73653173.47,6.459413158,0,0,15774878.57,10545556.61,99848227.3,21958628.37,64357137.9,300381.1291,125.3967724,2022-02-11 00:18:03+00:00
1644624000,1644625143,2600882.945,2272870.369,2661068.105,82954.92682,27.96705264,72739030.23,6.553976545,0,0,15778995.6,10560889.61,99460289.08,21932495.49,63565485.25,305242.809,124.1761967,2022-02-12 00:19:03+00:00
1644710400,1644710833,2634234.215,2292585.408,2696408.429,86725.77774,25.03406901,65945601.11,6.625877837,0,0,15916830.95,10579901.01,94813654.65,21234779.24,57392741.3,317097.2434,123.4086791,2022-02-13 00:07:13+00:00
1644796800,1644802654,2676118.381,2336643.934,2737564.225,83850.19729,25.45603976,68123375.91,6.723190708,0,0,15898825.32,10597427.27,95976518.56,21427703.47,59481700.89,317070.0936,121.5324395,2022-02-14 01:37:34+00:00
1644883200,1644883478,2712462.941,2378559.466,2775128.6,86973.9615,27.61117855,74894298.57,6.796868343,0,0,15908769.05,10615273.85,98416487.06,21753159.27,65674830.11,309595.1727,121.538003,2022-02-15 00:04:38+00:00
1644969600,1644969631,2746010.394,2425544.443,2816723.811,95241.34993,31.85341561,87469810.37,6.870985002,0,0,15926248.71,10649339.41,103066609.9,22321583.7,77261875.22,295938.0187,121.8958231,2022-02-16 00:00:31+00:00
1645056000,1645057079,2789307.524,2470296.822,2866055.641,102273.7845,33.58310249,93673600.44,6.970596986,0,0,15933272.81,10688044.65,105727090.5,22661926.14,82960231.37,293485.0336,121.8079727,2022-02-17 00:17:59+00:00
1645142400,1645142625,2823681.118,2498800.24,2901907.421,103273.7594,30.94282211,87372662.53,7.046349329,0,0,16052422.27,10714264.19,101539439.1,22107276.4,77319931.32,299833.4214,127.135523,2022-02-18 00:03:45+00:00
